ZSD_min,ZSD_5percentile,uo_max,vo_max,vo_mean,uo_mean,KD490_min,Med_distance-from-port-4km,vessel_density_4km,dist_city,dist_river,mediterranean_KE_currents,NO3_5percentile,OA_mean,OA_min,PO4_95percentile,PO4_min,SWH_min,mean_number_mhws,mean_intensity_mhws,CHL-a_90percentile,O2_5percentile,O2_min,SST_sd,SST_95percentile,SAL_5percentile,SSH_mean,SAL_s,pixel_indices,lat,lon
3.5979128,11.969670295715332,0.19025461,0.13292478,-0.04769382,0.01950902,0.040283903,13.167688,1.1469995,28.29398865121447,27.342834403412223,7.810019,3.820098400115967,8.109531,7.9613433,0.018445612490177156,0.0034649936,3.1190002,1.7,1.9028150695159638,0.7458899497985841,243.6441650390625,209.75159,6.020338840866994,299.74498291015624,37.13017272949219,-0.38642892,0.37127403725176594,23358.0,42.69757957628988,14.112500000209263
3.9090633,13.049606323242188,0.2198768,0.101662606,-0.07992722,0.031998318,0.03773506,16.638697,1.6317874,27.438644942177614,26.37757937901939,20.165722,3.6635327339172363,8.107765,7.963942,0.018765132874250412,0.0040068305,3.3600001000000006,1.7,1.9028150695159638,0.6263792514801028,242.55673217773438,209.63594,5.931582091297984,299.6949951171875,37.30289077758789,-0.38902825,0.4213973921217053,23359.0,42.69757957628988,14.154166666876996
4.7935243,14.09249210357666,0.22374268,0.1366887,-0.1089859,0.047702495,0.037150614,20.339077,1.095864,26.990519147764843,25.83017942503987,19.695719,3.4832990169525146,8.105682,7.967296,0.019600357860326767,0.0043645385,3.5600002,1.9,1.8518878970623087,0.4875582575798035,241.50033569335938,209.56071,5.801554114193234,299.6649963378906,37.481388092041016,-0.39283094,0.4861237137336251,23360.0,42.69757957628988,14.195833333544726
12.011916,24.968948364257812,0.13435008,0.22906706,0.024691835,-0.010066936,0.029526021,7.4126616,0.113296226,51.02211024736585,115.28222710190958,3.928899,0.6559727191925049,8.070271,7.9538317,0.0561791442334652,0.005955585,3.8650002,2.3,1.6228532048161441,0.15411741435527804,234.7006378173828,208.08873,4.4662216064608895,299.11399841308594,38.26622009277344,-0.39403194,0.10142245486994621,23574.0,42.655824492293775,10.070833333439296
5.457338,14.666190147399902,0.11003685,0.3008986,0.010822861,-0.0040321816,0.032639436,3.714767,0.0,90.92912536772012,127.57134175231111,0.254461,0.7955608367919922,8.076539,7.962716,0.04390697181224824,0.006133152,3.1780002,2.15,1.681548836771807,0.2118923693895341,235.30917358398438,210.09831,4.2028305537449535,298.23399353027344,38.26081848144531,-0.3943345,0.09751942542861572,23596.0,42.655824492293775,10.987500000129392
2.9033875,9.810404777526855,0.096850336,0.10234126,-0.015549868,0.0073769116,0.0428245,10.163827,0.080134705,25.35991249679661,24.610557495291896,0.717103,3.8553194999694824,8.110202,7.955246,0.01643294580280781,0.0028312583,2.937,1.85,1.8969470501190977,0.8857652902603149,245.14610290527344,209.80539,6.036918388050155,299.7629791259766,37.07590866088867,-0.38460034,0.3521981281655412,23670.0,42.655824492293775,14.070833333541533
3.6197252,10.921294212341309,0.12122851,0.1324122,-0.031582724,0.013158684,0.042078473,13.167688,0.080134705,23.919187851447603,23.032582290463814,3.130771,3.779332399368286,8.11006,7.95989,0.017086485028266908,0.0031261723,2.9730000000000003,1.85,1.8969470501190977,0.8083063006401064,244.57644653320312,209.9385,5.992671739445179,299.76898498535155,37.12428283691406,-0.38562766,0.3567490877384967,23671.0,42.655824492293775,14.112500000209263
3.867592,12.275954723358154,0.20356193,0.10563125,-0.057437073,0.026813079,0.039603937,16.638697,0.93142664,22.9003273423693,21.87718308510496,11.103239,3.6775381565093994,8.108979,7.963652,0.017960425093770035,0.0034931235,3.2150002,1.85,1.8969470501190977,0.6996092319488527,243.5738067626953,209.99873,5.951966002396345,299.7099914550781,37.20574188232422,-0.38750848,0.38651362238789455,23672.0,42.655824492293775,14.154166666876996
4.5527034,13.427518844604492,0.27033043,0.12832043,-0.084573984,0.042816848,0.038504973,20.339077,7.610878,22.36107126522547,21.213520007291052,24.340197,3.524757146835327,8.107248,7.9677477,0.01865789704024792,0.0039646267,3.4440002,1.95,1.8112035140542708,0.5797663331031799,242.40638732910156,209.9982,5.864909135778731,299.64699096679686,37.382877349853516,-0.39040634,0.4371301032113212,23673.0,42.655824492293775,14.195833333544726
11.491878,24.3447322845459,0.12411604,0.23958877,0.023543302,-0.02325838,0.030559674,12.153157,0.0,47.497603922808395,114.83754442135049,3.928899,0.6550006866455078,8.070167,7.952937,0.056843310594558716,0.0059393463,3.8260002,2.3,1.6228532048161441,0.15141301751136793,234.65940856933594,207.87083,4.486359640630356,299.15700073242186,38.26659393310547,-0.39437178,0.10128084785180179,23887.0,42.61406940829766,10.070833333439296
7.2403007,17.767379760742188,0.09782553,0.3161314,0.0109802885,0.0031357056,0.030671772,10.5775795,0.0046248497,85.28630928282494,133.24941901657667,0.304812,0.7966514229774475,8.0765085,7.962249,0.04382821246981621,0.0062164823,3.0790002,2.15,1.681548836771807,0.21689267158508316,235.31529235839844,210.0042,4.222674732219071,298.2410003662109,38.256248474121094,-0.39434913,0.0999599323399969,23910.0,42.61406940829766,11.029166666797124
6.519553,16.61416721343994,0.08151911,0.33038905,0.011484515,0.0031885344,0.033182755,13.243378,0.0046248497,78.41409706123476,129.7097224114751,0.139882,0.7927159070968628,8.076192,7.9600234,0.04310662597417832,0.0062210117,2.891,2.2,1.7185201036634503,0.22091568112373372,235.5458526611328,210.22464,4.222674732219071,298.2410003662109,38.26603698730469,-0.39417738,0.10257060973078111,23911.0,42.61406940829766,11.070833333464854
2.9033875,9.810404777526855,0.11261893,0.07581149,-0.011144833,0.0060576983,0.0428245,14.859298,0.0,21.39776906918186,20.777709279539607,0.717103,3.826864719390869,8.109959,7.9492254,0.015377231128513814,0.002638139,2.8690002,1.85,1.8969470501190977,0.9231899976730349,245.42568969726562,209.65321,5.986346475555552,299.70399475097656,37.09281539916992,-0.38405952,0.3619902709694815,23983.0,42.61406940829766,14.070833333541533
3.113513,9.934425354003906,0.114774555,0.09413732,-0.017230388,0.010637475,0.04266936,17.056957,0.0,19.66772251022019,18.88076016451585,0.556459,3.770923614501953,8.110247,7.9558673,0.015666896291077138,0.0028496895,2.9150002,1.85,1.8969470501190977,0.8768646478652954,245.16461181640625,210.02078,5.986346475555552,299.70399475097656,37.12109375,-0.38504347,0.3554397091808985,23984.0,42.61406940829766,14.112500000209263
3.109574,11.372840881347656,0.16758905,0.110630445,-0.034941338,0.02256502,0.040896337,18.692415,0.09080942,18.414254615514107,17.451636246444277,3.94679,3.6998722553253174,8.110075,7.9619155,0.016321002691984176,0.003148287,3.052,1.85,1.8969470501190977,0.7937083244323734,244.42674255371094,210.19128,5.933208972138562,299.7369873046875,37.15060043334961,-0.3863107,0.35988942899141174,23985.0,42.61406940829766,14.154166666876996
3.6945736,12.548322677612305,0.22873878,0.10858315,-0.059951555,0.038323272,0.03940984,17.866463,2.294751,17.73868443806643,16.6115238711637,13.261368,3.5876235961914062,8.10901,7.965887,0.01699553467333317,0.0034884992,3.2930002,1.95,1.8112035140542708,0.6658606886863709,243.47186279296875,210.1612,5.897202590207472,299.69398498535156,37.2559700012207,-0.3883715,0.3885881621078394,23986.0,42.61406940829766,14.195833333544726
4.761721,13.595854759216309,0.29261506,0.104519345,-0.085980736,0.0555712,0.03777925,17.866463,2.294751,17.707280205813298,16.450910741967142,26.78032,3.4216129779815674,8.107329,7.968094,0.018387774750590325,0.0038899726,3.502,2.0,1.7842518339955322,0.5521118283271791,242.44593811035156,209.97725,5.8253286689232295,299.627001953125,37.42121505737305,-0.3913095,0.43763469519337284,23987.0,42.61406940829766,14.23750000021246
11.621048,24.928656578063965,0.124726884,0.18853208,0.006908441,-0.036685016,0.02983085,17.385984,1.4065158,0.0,0.0,3.278745,0.6479125618934631,8.070381,7.9521656,0.05498955473303795,0.0059351637,3.8080000000000003,2.15,1.7530619829877738,0.14571378827095033,234.54214477539062,208.12854,4.503071110421135,299.2099914550781,38.26885223388672,-0.3950303,0.1035802901267331,24201.0,42.57231432430155,10.112500000107028
7.4459357,18.891942977905273,0.07928004,0.3538831,0.010210136,0.009445681,0.029066332,14.547988,0.0046248497,79.65788047619323,133.09838991127836,0.183274,0.7879087924957275,8.076301,7.9616284,0.04472850561141968,0.0063250507,2.9290001,2.35,1.7237216747769435,0.20569728314876562,235.42190551757812,210.06335,4.230507137395515,298.3039916992187,38.26300811767578,-0.3941801,0.10378173601199388,24224.0,42.57231432430155,11.070833333464854
3.113513,9.934425354003906,0.10376225,0.07766238,-0.011431989,0.006488749,0.04266936,15.694348,0.0,15.640494800152446,15.01933305714226,0.625451,3.7421035766601562,8.110263,7.9513392,0.014458013512194157,0.0026546365,2.9160001,1.85,1.8969470501190977,0.8925262928009037,245.37353515625,210.2074,5.927239625185917,299.6949951171875,37.12216567993164,-0.38461217,0.36545229776305194,24297.0,42.57231432430155,14.112500000209263
2.9123065,10.199538230895996,0.13540277,0.11890708,-0.024029817,0.013600291,0.04158318,13.509794,0.09080942,14.030630001350513,13.176573823018364,2.108588,3.6812567710876465,8.110634,7.958868,0.01503731980919838,0.0028920125,3.002,1.85,1.8969470501190977,0.8557612657546997,244.5838623046875,210.34834,5.927239625185917,299.6949951171875,37.12500762939453,-0.3854491,0.36052909715057607,24298.0,42.57231432430155,14.154166666876996
3.2322702,11.150107383728027,0.2084367,0.102666885,-0.03750528,0.028793547,0.040586013,12.340762,2.294751,13.130817806223277,12.04101539726676,5.265156,3.598033905029297,8.110438,7.964705,0.015528828836977482,0.0031753327,3.1180000000000003,1.9,1.86315086001265,0.7703278779983522,243.848876953125,210.2677,5.897218041169961,299.7309906005859,37.16347122192383,-0.38678282,0.3610798266748876,24299.0,42.57231432430155,14.195833333544726
3.649356,12.368378162384033,0.34660438,0.09863325,-0.062313024,0.046114992,0.03875182,12.340762,2.294751,13.088333643835766,11.818300835986662,15.069355,3.501624822616577,8.109403,7.967543,0.016281922161579136,0.0034386346,3.338,1.95,1.7980921162681591,0.6469104409217835,243.1591796875,210.05838,5.870805078342212,299.7069885253906,37.268463134765625,-0.38873273,0.3817325520863706,24300.0,42.57231432430155,14.23750000021246
4.4528413,14.103455066680908,0.39404196,0.102896914,-0.083082944,0.063555285,0.035294794,13.509794,6.979693,13.911034556790293,12.557095506328228,12.114494,3.33528733253479,8.107689,7.968108,0.01774202287197113,0.0037256023,3.5340002,1.95,1.7980921162681591,0.5306483030319215,242.6396942138672,209.6841,5.870805078342212,299.7069885253906,37.423057556152344,-0.3914624,0.425619255821591,24301.0,42.57231432430155,14.27916666688019
5.2651534,17.85591983795166,0.10494624,0.22384423,0.007135234,0.004781341,0.03153823,9.045487,0.03569625,74.04744082637538,127.43212467953383,0.201583,0.7789322733879089,8.07644,7.959547,0.04481881111860276,0.0063634026,1.9530001000000001,2.35,1.7565667535844518,0.209933426976204,236.5780029296875,211.33447,4.236252327807367,298.32098693847655,38.27052307128906,-0.3940345,0.10345046805053394,24538.0,42.53055924030544,11.112500000132588
3.9917452,13.993774890899658,0.09798042,0.1374567,0.003118804,0.004959436,0.03197733,9.229431,0.0,68.8727892933293,122.38174867946375,0.191175,0.7750555276870728,8.077092,7.9563036,0.04397447407245636,0.0063437275,1.6669999999999998,2.35,1.7565667535844518,0.22345261573791528,236.95584106445312,211.37512,4.239329695258832,298.2469970703125,38.297828674316406,-0.39428127,0.10395198172332792,24539.0,42.53055924030544,11.154166666800318
2.9123065,10.199538230895996,0.15087575,0.108022496,-0.027107954,0.01406964,0.04158318,8.800241,0.0,9.88667830755833,9.26275390178175,2.108588,3.565037965774536,8.110691,7.9653363,0.014492067694664004,0.0030375852,3.1130002,1.9,1.86315086001265,0.7864151000976562,244.02748107910156,209.94815,5.8980608547912325,299.68798828125,37.14185333251953,-0.38595897,0.36495258049628065,24611.0,42.53055924030544,14.154166666876996
3.2967815,10.221884727478027,0.15087575,0.108022496,-0.027107954,0.01406964,0.040754177,6.8702188,0.17889108,8.560949721222773,7.5593260628630965,3.314793,3.565037965774536,8.110691,7.9653363,0.014492067694664004,0.0030375852,3.1130002,2.0,1.810129272777576,0.7864151000976562,244.02748107910156,209.94815,5.8980608547912325,299.68798828125,37.14185333251953,-0.38595897,0.36495258049628065,24612.0,42.53055924030544,14.195833333544726
3.601616,11.1107759475708,0.17331204,0.088094175,-0.036391187,0.025016226,0.039683312,6.8702188,0.17889108,8.495599829018154,7.199030434490212,5.527822,3.491678237915039,8.110556,7.9676895,0.014849426969885829,0.0031539835,3.1639999999999997,2.0,1.810129272777576,0.7281718611717225,243.7023468017578,209.80705,5.871878830910095,299.68798828125,37.16749572753906,-0.38698953,0.3648715464929784,24613.0,42.53055924030544,14.23750000021246
3.525099,12.785295009613037,0.2675643,0.08808057,-0.057691127,0.04535538,0.038216893,8.800241,6.375807,9.71609372138078,8.35742168042916,14.902508,3.397980213165283,8.109684,7.9690175,0.015491604618728162,0.0033323544,3.3600001000000006,2.0,1.810129272777576,0.6410871744155885,243.03378295898438,209.73784,5.871878830910095,299.68798828125,37.263004302978516,-0.38862,0.38266920907789637,24614.0,42.53055924030544,14.27916666688019
5.2782745,14.047927856445312,0.3535062,0.11080307,-0.07535608,0.065383755,0.03641811,8.800241,4.540686,11.830960950365133,10.545367704283619,19.791872,3.263362169265747,8.108002,7.9691143,0.016672087088227275,0.0035459115,3.5620003,2.05,1.7713700220165989,0.5381270408630372,242.23141479492188,209.67317,5.835931574765715,299.6399841308594,37.42292022705078,-0.39096054,0.41991565547208576,24615.0,42.53055924030544,14.320833333547924
7.347343,17.87603759765625,0.10910453,0.22384423,0.007135234,0.007572454,0.032010343,3.7174287,1.0965816,71.15170399076494,124.31346224383155,0.138363,0.774810254573822,8.076472,7.960172,0.04575680643320084,0.006402867,1.8220001000000001,2.35,1.7565667535844518,0.2034277379512787,236.5477752685547,210.92557,4.227120144167285,298.3399963378906,38.26571273803711,-0.39407423,0.10656378647539405,24851.0,42.488804156309335,11.112500000132588
4.7724886,13.315216064453125,0.088526584,0.1374567,0.003118804,0.005679593,0.032181628,4.145301,0.0,68.45976006604275,121.77265460729461,0.163124,0.7724471092224121,8.077331,7.9571066,0.0443667620420456,0.0063552917,1.5550001,2.35,1.7565667535844518,0.21818705201149,236.91030883789062,211.24648,4.223678115558188,298.2279876708984,38.291542053222656,-0.39421248,0.10592249535484831,24852.0,42.488804156309335,11.154166666800318
3.0542054,9.74087905883789,0.13595305,0.084718056,-0.021465942,0.011199874,0.04382925,1.9816577,0.0,4.019948872133654,2.663433475928568,2.495319,3.4509658813476562,8.110999,7.966122,0.01380515862256289,0.0029541315,3.154,2.0,1.810129272777576,0.7747068643569949,243.55938720703125,209.42093,5.870308383563542,299.65399780273435,37.14889907836914,-0.38612723,0.3724645161339055,24926.0,42.488804156309335,14.23750000021246
3.3016663,10.593542098999023,0.16156581,0.07038001,-0.029956562,0.021002425,0.04305857,5.8476915,0.26538587,6.196942607694462,5.012621518143573,3.639657,3.381654977798462,8.110657,7.96789,0.014191034436225897,0.0030795524,3.1880002,2.0,1.810129272777576,0.7149048328399659,243.18777465820312,209.53093,5.870308383563542,299.65399780273435,37.197776794433594,-0.38676855,0.37172082627147374,24927.0,42.488804156309335,14.27916666688019
2.9752445,12.414694786071777,0.21189801,0.081415534,-0.048904266,0.03944273,0.03710708,5.8476915,0.14438674,9.165244027463121,8.155506542581914,12.024942,3.2964231967926025,8.109673,7.9694405,0.014840999431908135,0.0032274895,3.3750002,2.05,1.7713700220165989,0.6292068719863891,242.76002502441406,209.6074,5.830107276155551,299.6669891357422,37.292694091796875,-0.38799447,0.3830471227769156,24928.0,42.488804156309335,14.320833333547924
3.046173,13.476811408996582,0.24713393,0.100852005,-0.065497786,0.05743586,0.036370672,9.904328,0.14438674,12.36765051006662,11.45650930019128,24.195267,3.181041955947876,8.108102,7.9698052,0.01575557254254818,0.0033987542,3.565,1.9,1.7800250100021344,0.5444694995880127,242.13882446289062,209.59523,5.811887995753264,299.65700073242186,37.44001770019531,-0.3898884,0.409881131308693,24929.0,42.488804156309335,14.362500000215654
4.919491,12.205110549926758,0.088526584,0.1374567,0.003118804,0.005679593,0.03449355,1.3820003,0.0,0.0,0.0,0.163124,0.7724471092224121,8.077331,7.9571066,0.0443667620420456,0.0063552917,1.5550001,2.25,1.756021835110064,0.21818705201149,236.91030883789062,211.24648,4.223678115558188,298.2279876708984,38.291542053222656,-0.39421248,0.10592249535484831,25165.0,42.44704907231323,11.154166666800318
2.2988958,9.956697940826416,0.1215869,0.07043903,-0.016523696,0.0092646675,0.04233031,7.2641788,0.26538587,5.051311105189513,4.849771084698493,1.90454,3.344895839691162,8.111213,7.963601,0.013035493344068528,0.002846373,3.262,1.95,1.8244501661975374,0.7818421602249149,243.33389282226562,209.62166,5.870308383563542,299.65399780273435,37.18456268310547,-0.3858972,0.381229654574384,25240.0,42.44704907231323,14.27916666688019
2.3438938,10.023459911346436,0.17036235,0.07617394,-0.03639576,0.019890811,0.04276345,7.2641788,0.14438674,8.434795120272891,8.058151587385776,4.98066,3.277911901473999,8.110784,7.966609,0.013685520365834236,0.003022695,3.2430003,1.95,1.8244501661975374,0.7213144421577458,242.8937225341797,209.72455,5.830107276155551,299.6669891357422,37.22827911376953,-0.38633537,0.3794870428669611,25241.0,42.44704907231323,14.320833333547924
2.3682919,11.61955976486206,0.27830806,0.076637216,-0.037663065,0.03987699,0.036378875,9.212049,0.14438674,11.838448316255532,11.389307398427556,10.40102,3.208552837371826,8.109995,7.9669733,0.014544142596423627,0.0031617412,3.3630002,1.95,1.8020304560074374,0.6517811179161074,242.4398956298828,209.70636,5.811887995753264,299.65700073242186,37.28619384765625,-0.38722613,0.37862080306839885,25242.0,42.44704907231323,14.362500000215654
2.4762342,12.85549545288086,0.3632858,0.09126665,-0.056471918,0.05806365,0.035696644,6.457321,3.1157675,15.24877033414382,14.76034593071548,22.25524,3.109142780303955,8.108726,7.968371,0.015604937449097633,0.0032868604,3.5440001000000003,1.95,1.8020304560074374,0.5661277055740357,242.02830505371094,209.54588,5.778692167813285,299.67698974609374,37.399749755859375,-0.38870725,0.3942258134287378,25243.0,42.44704907231323,14.404166666883384
4.332024,16.42572021484375,0.07390064,0.09704091,-0.004909932,-0.0030231182,0.03144345,4.6808825,0.0,57.380902484293614,110.47914306492021,0.580015,0.8990974426269531,8.081253,7.960545,0.04427350983023644,0.005989438,3.4390001000000003,2.15,1.7069975634593073,0.218962761759758,236.78981018066406,211.08607,4.190897330748236,297.9679870605469,38.225250244140625,-0.39294726,0.11425752257650919,25480.0,42.40529398831712,11.237500000135782
3.4450693,17.496088981628418,0.07275836,0.15419301,0.009367987,-0.0009965925,0.030553473,7.9322686,0.0,54.65164611681121,107.93751602636141,0.120325,0.902984082698822,8.080852,7.9598336,0.044732194393873215,0.0059968196,3.5210001,2.15,1.7069975634593073,0.21650364100933078,236.74734497070312,211.27647,4.192267176462584,298.031005859375,38.221683502197266,-0.39288214,0.11514344680370954,25481.0,42.40529398831712,11.279166666803514
2.2981107,10.545270442962646,0.17020947,0.09151802,-0.023772895,0.010685154,0.04057415,9.212049,0.0,13.055762063933852,13.0879727554703,3.462789,3.15830135345459,8.110512,7.962678,0.014093628153204918,0.0029552795,3.236,1.95,1.8020304560074374,0.7575401306152345,242.4569549560547,209.59407,5.821821047971908,299.6579895019531,37.265350341796875,-0.38579568,0.3809195115131759,25555.0,42.40529398831712,14.362500000215654
2.2822313,10.736116409301758,0.19937813,0.07614964,-0.03004891,0.02235802,0.04021419,6.457321,0.43900642,16.213902109473896,16.109167232978944,5.306241,3.101576805114746,8.109863,7.963984,0.014595630206167698,0.0030350392,3.3450002999999997,1.95,1.8020304560074374,0.6839553833007812,242.14559936523438,209.38673,5.808476500048478,299.70399475097656,37.33557891845703,-0.38635668,0.37850930459850723,25556.0,42.40529398831712,14.404166666883384
2.7251022,12.149413108825684,0.23001552,0.0878551,-0.048345957,0.042995296,0.035328127,5.5597463,7.6409507,19.460650613647466,19.263956841015652,15.061387,3.0276670455932617,8.108751,7.966563,0.015493647754192352,0.0031545379,3.5100002,1.9,1.8303542297926103,0.6145168066024782,241.77182006835938,209.20415,5.788303477151322,299.7699890136719,37.43461608886719,-0.387593,0.3878650781323197,25557.0,42.40529398831712,14.445833333551118
3.5856826,13.43089771270752,0.28414297,0.09162803,-0.0633748,0.06303869,0.033767127,6.9111676,7.6409507,22.758114975951646,22.496206272932717,27.89181,2.927419662475586,8.107428,7.9685426,0.016523370891809462,0.0032763255,3.6870003,2.0,1.7885508458004993,0.5215985536575317,241.4348907470703,209.1157,5.774926532623009,299.743994140625,37.557403564453125,-0.38957116,0.4093379392977455,25558.0,42.40529398831712,14.487500000218848
12.584791,25.09874725341797,0.14627942,0.23443046,0.009989496,-0.037186857,0.030808475,39.2273,0.0,61.307446401872575,141.35151924158566,0.745305,0.6611009240150452,8.070414,7.951179,0.06517161428928375,0.005864312,3.565,2.15,1.7467280368743925,0.14343808293342591,235.296630859375,208.95619,4.516512989270243,299.127001953125,38.29900360107422,-0.40141997,0.11337342114319165,25765.0,42.36353890432101,10.070833333439296
12.8375225,25.067157745361328,0.14724755,0.1804428,-0.003814147,-0.03701961,0.031051252,39.2273,0.01334363,0.0,0.0,1.904016,0.6568642258644104,8.070561,7.9504495,0.06302867084741592,0.0058398265,3.5980003,1.95,1.8626368285520345,0.14179623126983643,235.1505126953125,209.08652,4.505264625454728,299.05699462890624,38.31285095214844,-0.40169042,0.11239453736048402,25766.0,42.36353890432101,10.112500000107028
6.845463,20.50453472137451,0.15821522,0.12911966,0.004780773,-0.038119473,0.032562405,1.3824668,0.0,57.708317042031105,110.12645276497543,2.670531,0.8999786972999573,8.079236,7.9629755,0.04657406657934189,0.0063908068,3.8990002,2.0,1.7965588654925166,0.19879414141178145,235.9828643798828,210.64914,4.185359407414075,298.1009857177734,38.208370208740234,-0.39416012,0.1151451247579355,25792.0,42.36353890432101,11.19583333346805
6.200326,20.528738021850586,0.18298878,0.15647605,0.009761308,-0.01368703,0.029371755,6.6639934,0.35942665,49.11561973692502,102.28064899663464,0.589962,0.9117843508720398,8.079342,7.961858,0.048432948440313345,0.00641477,3.7100003,2.15,1.7018990355565136,0.20337277054786684,236.1382293701172,210.89613,4.19004009028315,298.0979919433594,38.201698303222656,-0.39315873,0.11792085416471904,25795.0,42.36353890432101,11.320833333471246
5.762185,20.047643661499023,0.21564037,0.23445636,0.013979116,-0.008481014,0.028919213,10.734919,0.5980872,46.405255437323135,99.76554734304544,0.391563,0.9139697551727295,8.0798435,7.960257,0.04933375567197801,0.0064423173,3.7150002,2.05,1.7626484666814806,0.20546803176403047,236.17283630371094,210.97893,4.204718847406791,298.127001953125,38.197509765625,-0.39296973,0.11964648233212508,25796.0,42.36353890432101,11.362500000138976
5.206219,18.877721786499023,0.1828533,0.33446985,0.014562331,-0.0050123166,0.029147677,14.825536,0.0,0.0,0.0,0.401614,0.9151428937911987,8.080358,7.9595747,0.049438767880201344,0.0064207544,3.6130002,2.05,1.7626484666814806,0.2085705757141114,236.67958068847656,211.0917,4.2245893410911135,298.17698974609374,38.19611740112305,-0.39279696,0.11971461748014794,25797.0,42.36353890432101,11.40416666680671
4.1885796,16.76823902130127,0.12198694,0.29958156,0.012784385,-0.0011889682,0.029087052,18.923079,0.0,30.598980049517312,84.17244486910528,0.345151,0.909797728061676,8.080736,7.9578705,0.049215758591890334,0.0064145536,3.5080001000000003,2.2,1.7231010635738393,0.21152253150939945,237.4777374267578,211.2904,4.242384428448655,298.1609832763672,38.200679779052734,-0.39266688,0.11961266073511309,25798.0,42.36353890432101,11.44583333347444
3.7214704,14.467785835266113,0.08743883,0.15125953,0.0035760012,0.0014130399,0.030956767,23.023848,0.0,30.598980049517312,84.17244486910528,0.439588,0.9154109954833984,8.080964,7.954801,0.049094711989164354,0.0064140004,3.364,2.2,1.7831711637134775,0.2161537468433381,237.76022338867188,211.40417,4.258076523796134,298.17698974609374,38.21038055419922,-0.39267576,0.12159358773347219,25799.0,42.36353890432101,11.487500000142171
3.3227305,9.741755485534668,0.1286359,0.08043072,-0.024013316,0.014967842,0.037497874,0.0,0.7528297,21.266725067669704,21.352417500923035,2.607431,3.033665895462036,8.109496,7.9624963,0.014687425270676614,0.002883177,3.3090002999999997,1.9,1.8303542297926103,0.7489717721939088,242.23452758789062,208.85052,5.8391457561272615,299.74798583984375,37.372684478759766,-0.385889,0.3809892113872835,25870.0,42.36353890432101,14.445833333551118
3.2164047,11.45083475112915,0.20312047,0.09327598,-0.035903145,0.03046933,0.037291296,4.1069326,0.7528297,24.322440940163965,24.310385575682897,8.135298,2.9726624488830566,8.108882,7.9665756,0.01533321924507618,0.0029624677,3.4610002,2.0,1.7885508458004993,0.6834085464477541,241.8523712158203,208.95679,5.841980906697593,299.72998046875,37.43561935424805,-0.38686407,0.3849207648964961,25871.0,42.36353890432101,14.487500000218848
3.7995687,12.499004364013672,0.26000905,0.09225392,-0.049945153,0.048874892,0.03682381,8.213865,1.0270666,27.464391127468193,27.3763400304393,16.491812,2.8945205211639404,8.107909,7.968131,0.0160330206155777,0.003052252,3.6290002,2.0,1.7885508458004993,0.5990141510963443,241.5060577392578,209.09691,5.841980906697593,299.72998046875,37.53718948364258,-0.38846853,0.39716528589146843,25872.0,42.36353890432101,14.529166666886582
13.232546,23.930255889892578,0.15776052,0.29309416,0.014752227,-0.0477952,0.03108142,2.7050354,3.1511111,77.77698528128705,127.41400493480096,0.538469,0.7302080988883972,8.074131,7.963362,0.06093120649456978,0.006493147,3.9210002,1.8,1.9138732647427004,0.1429619550704956,234.9029541015625,210.86732,4.23430649731058,298.62498474121094,38.27899932861328,-0.39912364,0.11986292122642517,26098.0,42.3217838203249,10.90416666679393
6.0352383,20.950023651123047,0.19356555,0.26246572,0.013170004,-0.0036655117,0.028078645,20.04101,0.0,38.16668158272993,91.6094412571571,0.822434,0.9471817016601562,8.079357,7.9590087,0.051900052279233944,0.0067827995,3.6190002,2.2,1.7231010635738393,0.20184732675552375,236.36767578125,211.34015,4.2400706843174625,298.27399291992185,38.188636779785156,-0.39266288,0.12147745293099217,26111.0,42.3217838203249,11.44583333347444
4.635596,19.42318344116211,0.17402993,0.21892168,0.0075606597,-0.0037078196,0.028352315,23.95399,0.0,35.61296292289406,89.1898916865618,0.706688,0.9515748023986816,8.079798,7.95733,0.05235377103090287,0.006764452,3.5160002999999995,2.2,1.7831711637134775,0.20822941958904267,237.08653259277344,211.69208,4.256486896726616,298.2469970703125,38.186073303222656,-0.39247704,0.12233858802646443,26112.0,42.3217838203249,11.487500000142171
4.0023823,16.046781539916992,0.1308944,0.3410861,0.0110258935,-0.0006843052,0.027741315,26.724722,0.0,0.0,0.0,0.661334,0.9684396386146545,8.080456,7.956391,0.05273474678397179,0.006466546,3.4710002,2.2,1.7831711637134775,0.21477559804916388,237.3043975830078,212.17128,4.272095201165671,298.2179870605469,38.18693923950195,-0.39238334,0.12415362118836416,26113.0,42.3217838203249,11.529166666809903
3.568492,13.948481559753418,0.09758291,0.17378646,0.0031050981,0.0015902891,0.03287261,26.724722,0.0,31.017965673705664,84.56347739852959,0.661334,0.9677335023880005,8.080965,7.954374,0.05281084626913071,0.0062533254,3.2830002,2.2,1.8314637042045774,0.22149074971675875,237.65399169921875,212.3403,4.272095201165671,298.2179870605469,38.19293212890625,-0.39244208,0.12671381911121812,26114.0,42.3217838203249,11.570833333477635
